Tagging ID,Day,Ai_trk,GP Job Name,Impressions,Media Cost,visits,Call Leads,Web Leads
4354419SOC-BDA1-C2,20-Mar-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,344,$9.87 ,1,0,4
4354419SOC-BDA1-C3,20-Mar-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,103,$3.22 ,#N/A,#N/A,#N/A
4354419SOC-BDA2-C1,20-Mar-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,129,$5.21 ,1,#N/A,#N/A
4354419SOC-BDA2-C3,20-Mar-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,265,$10.34 ,1,#N/A,#N/A
4354419SOC-BDA2-C5,20-Mar-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,96,$2.32 ,#N/A,#N/A,#N/A
4354419SOC-BDA3-C1,20-Mar-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,101,$2.71 ,#N/A,#N/A,#N/A
4354419SOC-BDA3-C2,20-Mar-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,84,$1.26 ,#N/A,#N/A,#N/A
4354419SOC-BDA3-C3,20-Mar-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,854,$22.62 ,4,#N/A,#N/A
4354419SOC-BDA4-C1,20-Mar-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,467,$9.88 ,1,#N/A,#N/A
4354419SOC-BDA4-C2,20-Mar-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,496,$12.92 ,5,#N/A,#N/A
4354419SOC-BDA5-C2,20-Mar-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,370,$8.43 ,1,#N/A,#N/A
4354519SOC-BDA1-C1,21-Mar-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,44,$1.04 ,#N/A,#N/A,#N/A
4354519SOC-BDA1-C2,21-Mar-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,58,$1.82 ,1,0,1
4354519SOC-BDA1-C3,21-Mar-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,46,$1.53 ,#N/A,#N/A,#N/A
4354519SOC-BDA2-C1,21-Mar-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,23,$0.54 ,#N/A,#N/A,#N/A
4354519SOC-BDA2-C3,21-Mar-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,78,$2.40 ,#N/A,#N/A,#N/A
4354519SOC-BDA2-C5,21-Mar-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,30,$0.51 ,1,#N/A,#N/A
4354519SOC-BDA3-C1,21-Mar-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,68,$1.66 ,#N/A,#N/A,#N/A
4354519SOC-BDA3-C2,21-Mar-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,76,$1.05 ,#N/A,#N/A,#N/A
4354519SOC-BDA3-C3,21-Mar-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,402,$9.63 ,5,#N/A,#N/A
4354519SOC-BDA4-C1,21-Mar-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,335,$8.14 ,1,#N/A,#N/A
4354519SOC-BDA4-C2,21-Mar-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,471,$11.42 ,1,#N/A,#N/A
4354519SOC-BDA5-C2,21-Mar-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,299,$6.05 ,2,#N/A,#N/A
4354619SOC-BDA1-C1,22-Mar-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,33,$0.45 ,#N/A,#N/A,#N/A
4354619SOC-BDA1-C2,22-Mar-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,47,$1.46 ,#N/A,#N/A,#N/A
4354619SOC-BDA1-C3,22-Mar-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,26,$0.72 ,#N/A,#N/A,#N/A
4354619SOC-BDA2-C1,22-Mar-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,15,$0.70 ,#N/A,#N/A,#N/A
4354619SOC-BDA2-C3,22-Mar-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,13,$0.52 ,#N/A,#N/A,#N/A
4354619SOC-BDA2-C5,22-Mar-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,26,$0.78 ,#N/A,#N/A,#N/A
4354619SOC-BDA3-C1,22-Mar-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,92,$3.03 ,#N/A,#N/A,#N/A
4354619SOC-BDA3-C2,22-Mar-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,65,$1.02 ,#N/A,#N/A,#N/A
4354619SOC-BDA3-C3,22-Mar-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,280,$7.61 ,4,#N/A,#N/A
4354619SOC-BDA4-C1,22-Mar-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,474,$11.00 ,3,#N/A,#N/A
4354619SOC-BDA4-C2,22-Mar-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,378,$8.69 ,7,0,3
4354619SOC-BDA5-C2,22-Mar-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,234,$5.26 ,1,#N/A,#N/A
4354719SOC-BDA1-C1,23-Mar-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,45,$0.78 ,#N/A,#N/A,#N/A
4354719SOC-BDA1-C2,23-Mar-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,165,$5.07 ,4,0,3
4354719SOC-BDA1-C3,23-Mar-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,183,$5.06 ,2,#N/A,#N/A
4354719SOC-BDA2-C1,23-Mar-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,38,$1.49 ,2,#N/A,#N/A
4354719SOC-BDA2-C3,23-Mar-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,215,$7.32 ,3,0,1
4354719SOC-BDA2-C5,23-Mar-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,58,$1.60 ,#N/A,#N/A,#N/A
4354719SOC-BDA3-C1,23-Mar-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,89,$1.93 ,#N/A,#N/A,#N/A
4354719SOC-BDA3-C2,23-Mar-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,150,$3.88 ,#N/A,#N/A,#N/A
4354719SOC-BDA3-C3,23-Mar-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,407,$12.92 ,#N/A,#N/A,#N/A
4354719SOC-BDA4-C1,23-Mar-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,507,$10.46 ,1,#N/A,#N/A
4354719SOC-BDA4-C2,23-Mar-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,266,$7.02 ,3,#N/A,#N/A
4354719SOC-BDA5-C2,23-Mar-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,169,$3.43 ,#N/A,#N/A,#N/A
4354819SOC-BDA1-C1,24-Mar-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,53,$1.65 ,1,#N/A,#N/A
4354819SOC-BDA1-C2,24-Mar-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,109,$3.73 ,1,#N/A,#N/A
4354819SOC-BDA1-C3,24-Mar-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,110,$2.78 ,#N/A,#N/A,#N/A
4354819SOC-BDA2-C1,24-Mar-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,25,$0.45 ,#N/A,#N/A,#N/A
4354819SOC-BDA2-C3,24-Mar-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,118,$4.17 ,#N/A,#N/A,#N/A
4354819SOC-BDA2-C5,24-Mar-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,51,$1.78 ,1,0,1
4354819SOC-BDA3-C1,24-Mar-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,80,$2.08 ,#N/A,#N/A,#N/A
4354819SOC-BDA3-C2,24-Mar-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,109,$2.11 ,1,#N/A,#N/A
4354819SOC-BDA3-C3,24-Mar-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,502,$12.43 ,2,#N/A,#N/A
4354819SOC-BDA4-C1,24-Mar-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,258,$5.23 ,1,#N/A,#N/A
4354819SOC-BDA4-C2,24-Mar-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,227,$5.50 ,4,#N/A,#N/A
4354819SOC-BDA5-C2,24-Mar-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,254,$7.41 ,1,#N/A,#N/A
4354919SOC-BDA1-C1,25-Mar-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,66,$1.76 ,#N/A,#N/A,#N/A
4354919SOC-BDA1-C2,25-Mar-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,198,$5.72 ,1,#N/A,#N/A
4354919SOC-BDA1-C3,25-Mar-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,127,$2.27 ,#N/A,#N/A,#N/A
4354919SOC-BDA2-C1,25-Mar-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,7,$0.23 ,#N/A,#N/A,#N/A
4354919SOC-BDA2-C3,25-Mar-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,185,$6.56 ,1,#N/A,#N/A
4354919SOC-BDA2-C5,25-Mar-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,8,$0.26 ,#N/A,#N/A,#N/A
4354919SOC-BDA3-C1,25-Mar-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,85,$1.88 ,#N/A,#N/A,#N/A
4354919SOC-BDA3-C2,25-Mar-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,104,$2.09 ,#N/A,#N/A,#N/A
4354919SOC-BDA3-C3,25-Mar-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,671,$18.44 ,2,#N/A,#N/A
4354919SOC-BDA4-C1,25-Mar-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,460,$10.48 ,2,#N/A,#N/A
4354919SOC-BDA4-C2,25-Mar-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,363,$9.21 ,2,#N/A,#N/A
4354919SOC-BDA5-C2,25-Mar-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,346,$9.67 ,5,#N/A,#N/A
4355019SOC-BDA1-C1,26-Mar-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,93,$1.75 ,#N/A,#N/A,#N/A
4355019SOC-BDA1-C2,26-Mar-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,217,$6.02 ,2,1,0
4355019SOC-BDA1-C3,26-Mar-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,157,$4.34 ,3,#N/A,#N/A
4355019SOC-BDA2-C1,26-Mar-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,5,$0.10 ,#N/A,#N/A,#N/A
4355019SOC-BDA2-C3,26-Mar-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,302,$10.99 ,#N/A,#N/A,#N/A
4355019SOC-BDA2-C5,26-Mar-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,1,$0.09 ,#N/A,#N/A,#N/A
4355019SOC-BDA3-C1,26-Mar-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,184,$3.62 ,#N/A,#N/A,#N/A
4355019SOC-BDA3-C2,26-Mar-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,236,$4.94 ,#N/A,#N/A,#N/A
4355019SOC-BDA3-C3,26-Mar-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,767,$20.12 ,4,#N/A,#N/A
4355019SOC-BDA4-C1,26-Mar-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,615,$14.08 ,2,#N/A,#N/A
4355019SOC-BDA4-C2,26-Mar-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,395,$8.05 ,3,#N/A,#N/A
4355019SOC-BDA5-C2,26-Mar-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,385,$14.87 ,1,#N/A,#N/A
4355119SOC-BDA1-C1,27-Mar-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,128,$1.91 ,#N/A,#N/A,#N/A
4355119SOC-BDA1-C2,27-Mar-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,178,$4.75 ,2,#N/A,#N/A
4355119SOC-BDA1-C3,27-Mar-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,170,$3.79 ,2,#N/A,#N/A
4355119SOC-BDA2-C1,27-Mar-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,1,$0.00 ,#N/A,#N/A,#N/A
4355119SOC-BDA2-C3,27-Mar-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,238,$8.11 ,3,#N/A,#N/A
4355119SOC-BDA2-C5,27-Mar-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,3,$0.10 ,#N/A,#N/A,#N/A
4355119SOC-BDA3-C1,27-Mar-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,110,$2.15 ,1,#N/A,#N/A
4355119SOC-BDA3-C2,27-Mar-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,147,$2.47 ,#N/A,#N/A,#N/A
4355119SOC-BDA3-C3,27-Mar-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,651,$15.50 ,1,#N/A,#N/A
4355119SOC-BDA4-C1,27-Mar-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,353,$6.44 ,1,#N/A,#N/A
4355119SOC-BDA4-C2,27-Mar-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,279,$5.62 ,4,#N/A,#N/A
4355119SOC-BDA5-C2,27-Mar-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,553,$12.21 ,1,#N/A,#N/A
4355219SOC-BDA1-C1,28-Mar-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,524,$12.89 ,6,#N/A,#N/A
4355219SOC-BDA1-C2,28-Mar-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,638,$20.23 ,6,0,1
4355219SOC-BDA1-C3,28-Mar-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,435,$9.09 ,4,#N/A,#N/A
4355219SOC-BDA2-C1,28-Mar-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,183,$5.42 ,3,0,1
4355219SOC-BDA2-C3,28-Mar-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,594,$15.53 ,1,#N/A,#N/A
4355219SOC-BDA2-C5,28-Mar-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,256,$10.25 ,2,0,1
4355219SOC-BDA3-C1,28-Mar-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,313,$7.38 ,2,#N/A,#N/A
4355219SOC-BDA3-C2,28-Mar-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,420,$11.53 ,#N/A,#N/A,#N/A
4355219SOC-BDA3-C3,28-Mar-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,703,$16.66 ,2,#N/A,#N/A
4355219SOC-BDA4-C1,28-Mar-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,942,$16.03 ,3,#N/A,#N/A
4355219SOC-BDA4-C2,28-Mar-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,702,$17.75 ,3,#N/A,#N/A
4355219SOC-BDA5-C2,28-Mar-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,643,$13.23 ,3,#N/A,#N/A
4355319SOC-BDA1-C1,29-Mar-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,170,$4.68 ,#N/A,#N/A,#N/A
4355319SOC-BDA1-C2,29-Mar-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,193,$7.17 ,2,#N/A,#N/A
4355319SOC-BDA1-C3,29-Mar-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,228,$4.42 ,5,#N/A,#N/A
4355319SOC-BDA2-C1,29-Mar-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,424,$18.46 ,4,0,1
4355319SOC-BDA2-C3,29-Mar-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,209,$6.68 ,#N/A,#N/A,#N/A
4355319SOC-BDA2-C5,29-Mar-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,369,$11.50 ,1,#N/A,#N/A
4355319SOC-BDA3-C1,29-Mar-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,439,$12.21 ,4,#N/A,#N/A
4355319SOC-BDA3-C2,29-Mar-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,396,$9.07 ,1,#N/A,#N/A
4355319SOC-BDA3-C3,29-Mar-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,"1,008",$28.15 ,3,#N/A,#N/A
4355319SOC-BDA4-C1,29-Mar-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,"1,096",$18.23 ,4,#N/A,#N/A
4355319SOC-BDA4-C2,29-Mar-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,646,$18.85 ,4,#N/A,#N/A
4355319SOC-BDA5-C2,29-Mar-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,550,$13.11 ,2,0,1
4355419SOC-BDA1-C1,30-Mar-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,171,$4.51 ,#N/A,#N/A,#N/A
4355419SOC-BDA1-C2,30-Mar-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,195,$8.23 ,4,0,2
4355419SOC-BDA1-C3,30-Mar-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,98,$2.25 ,2,#N/A,#N/A
4355419SOC-BDA2-C1,30-Mar-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,541,$20.24 ,4,#N/A,#N/A
4355419SOC-BDA2-C3,30-Mar-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,207,$7.24 ,2,#N/A,#N/A
4355419SOC-BDA2-C5,30-Mar-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,209,$6.96 ,2,#N/A,#N/A
4355419SOC-BDA3-C1,30-Mar-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,380,$9.54 ,4,#N/A,#N/A
4355419SOC-BDA3-C2,30-Mar-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,348,$9.61 ,1,#N/A,#N/A
4355419SOC-BDA3-C3,30-Mar-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,886,$27.06 ,5,#N/A,#N/A
4355419SOC-BDA4-C1,30-Mar-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,703,$15.06 ,2,#N/A,#N/A
4355419SOC-BDA4-C2,30-Mar-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,788,$19.00 ,6,#N/A,#N/A
4355419SOC-BDA5-C2,30-Mar-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,444,$12.57 ,4,#N/A,#N/A
4355519SOC-BDA1-C1,31-Mar-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,72,$1.60 ,#N/A,#N/A,#N/A
4355519SOC-BDA1-C2,31-Mar-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,132,$4.85 ,3,#N/A,#N/A
4355519SOC-BDA1-C3,31-Mar-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,49,$1.58 ,#N/A,#N/A,#N/A
4355519SOC-BDA2-C1,31-Mar-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,309,$12.91 ,2,#N/A,#N/A
4355519SOC-BDA2-C3,31-Mar-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,115,$3.06 ,1,#N/A,#N/A
4355519SOC-BDA2-C5,31-Mar-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,80,$2.23 ,2,#N/A,#N/A
4355519SOC-BDA3-C1,31-Mar-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,146,$4.29 ,#N/A,#N/A,#N/A
4355519SOC-BDA3-C2,31-Mar-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,93,$2.49 ,#N/A,#N/A,#N/A
4355519SOC-BDA3-C3,31-Mar-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,632,$13.93 ,1,#N/A,#N/A
4355519SOC-BDA4-C1,31-Mar-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,"1,036",$16.01 ,1,#N/A,#N/A
4355519SOC-BDA4-C2,31-Mar-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,366,$8.45 ,#N/A,#N/A,#N/A
4355519SOC-BDA5-C2,31-Mar-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,247,$6.72 ,3,#N/A,#N/A
4355619SOC-BDA1-C1,1-Apr-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,281,$4.85 ,3,0,1
4355619SOC-BDA1-C2,1-Apr-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,352,$12.56 ,3,0,1
4355619SOC-BDA1-C3,1-Apr-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,343,$6.96 ,1,#N/A,#N/A
4355619SOC-BDA2-C1,1-Apr-19,19SOC-BDA2-C1,Age-In NTM Social Facebook (64+9 mo) $0 Medical Deductible,864,$28.52 ,10,1,1
4355619SOC-BDA2-C3,1-Apr-19,19SOC-BDA2-C3,Age-In NTM Social Facebook (64+9 mo) Image Carousel,26,$0.41 ,#N/A,#N/A,#N/A
4355619SOC-BDA2-C5,1-Apr-19,19SOC-BDA2-C5,Age-In NTM Social Facebook  (64+9 mo) Benefit Carousel Except Union,599,$14.93 ,4,#N/A,#N/A
4355619SOC-BDA3-C1,1-Apr-19,19SOC-BDA3-C1,Age-In NTM Social Facebook (64+11mo) See Any Doctor Nationwide,397,$7.97 ,3,#N/A,#N/A
4355619SOC-BDA3-C2,1-Apr-19,19SOC-BDA3-C2,Age-In NTM Social Facebook (64+11mo) Travel Between States -  no headline over image,213,$3.64 ,#N/A,#N/A,#N/A
4355619SOC-BDA3-C3,1-Apr-19,19SOC-BDA3-C3,Age-In NTM Social Facebook (64+11mo) Med Sup -  Image Carousel,"2,712",$62.93 ,6,#N/A,#N/A
4355619SOC-BDA4-C1,1-Apr-19,19SOC-BDA4-C1,Age-In NTM Social Facebook (65+1) Enroll Today - Clock,"1,904",$23.67 ,11,1,0
4355619SOC-BDA4-C2,1-Apr-19,19SOC-BDA4-C2,Age-In NTM Social Facebook (65 + 1 mo)  Avoid Penalty,500,$9.54 ,2,#N/A,#N/A
4355619SOC-BDA5-C2,1-Apr-19,19SOC-BDA5-C2,Age-In NTM Social Facebook (65 + 1 mo)  Image Carousel,"1,691",$44.39 ,6,#N/A,#N/A
4355719SOC-BDA1-C1,2-Apr-19,19SOC-BDA1-C1,Age-In NTM Social Facebook (64+6 mo) Free Guide,479,$6.18 ,2,#N/A,#N/A
4355719SOC-BDA1-C2,2-Apr-19,19SOC-BDA1-C2,Age-In NTM Social Facebook (64+6 mo) Three Months Away,608,$18.47 ,3,0,1
4355719SOC-BDA1-C3,2-Apr-19,19SOC-BDA1-C3,Age-In NTM Social Facebook (64+6 mo) Carousel,465,$7.06 ,5,#N/A,#N/A
